chunk_36_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_36_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_36_table_2.csv,3,PhilHealth Identification Number,A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance,1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization
chunk_37_table_2.csv,7,Time of Initial Transmission,Time data was transmitted to National Health Data Center,"Communicable Diseases, Injury Related Cases, Persons with Disabilities. and Violence Against Women and Children Registry System)"
chunk_37_table_2.csv,8,Date of Last Update,Date data was last updated,
chunk_37_table_2.csv,9,Time of Last Update,Time data was last updated,
chunk_37_table_2.csv,DISEASE REGISTRY - CHRONIC OBSTRUCTIVE PULMONARY DISEASE,,,
chunk_37_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_37_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_37_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1.DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHISI Release 001). 2.Captured in PhilHealth Membership Registration and Claims Forms.
chunk_37_table_2.csv,4,GOLD Classification,GOLD Classification Code,"1. DOH Hospital Health Information Management Manual 2. DOH AO 2013-0005: National Policy on the Unified Registry Systems of the Department of Health (Chronic Non-Communicable Diseases, Injury Related Cases, Persons with Disabilities. and Violence Against Women and Children Registry System)"
chunk_37_table_2.csv,5,COPD Group,COPD Group Code,
chunk_37_table_2.csv,6,History,,
chunk_37_table_2.csv,7,Smoking,Is the patient a smoker?,RA 9211: Tobacco Regulation Act of 2003 DOH Administrative Order No. 122 s. 2003: A Smoking Cessation Program to support the National Tobacco Control & Healthy Lifestyle Program
chunk_39_table_2.csv,3,Address: City/Municipality,City or municipality where the facility is located.,
chunk_39_table_2.csv,4,District/ Province,District / Province where the health facility is located.,
chunk_39_table_2.csv,5,Region,Administrative region where the health facility is located.,
chunk_39_table_2.csv,6,Contact Number,Landline telephone or Cellphone number at which the health facility can be contacted.,
chunk_39_table_2.csv,7,Email Address,"Email address of the hospital, if any.",
chunk_39_table_2.csv,8,Service Capability,"Capability of a hospital/other health facility to render administrative, clinical, ancillary and other services",
chunk_39_table_2.csv,9,Nature of Ownership,"Refers to the legal right of an individual, group, corporation or government to the possession",
chunk_39_table_2.csv,10,Quality Management 1 Quality Assurance Program,Organized set of activities designed to demonstrate on-going assessment of important aspects of patient care and services,
chunk_39_table_2.csv,11,Authorized Bed Capacity,"Approved number of beds issued by Health Facilities and Services Regulatory Bureau, the licensing offices of DOH",
chunk_39_table_2.csv,12,Implementing Beds,Actual beds used (based on hospital management decision),
chunk_39_table_2.csv,13,Bed Occupancy Rate (BOR),The percentage of inpatient beds occupied over a given period of time. (given period of time is January 1 to December 31 each year for the annual statistics),
chunk_39_table_2.csv,,,Total Inpatient service days for the period (Total number of Authorized beds) x Total days in the period (365 or 366 for a leap vear),
chunk_3_table_2.csv,65,Lot/Block/Phase/House #,Lot/Block/Phase/House # indicated in the mailing/current address.,
chunk_3_table_2.csv,66,Street Name,Street name indicated in the mailing/current address.,
chunk_3_table_2.csv,67,Subdivision,Subdivision indicated in the mailing/current address.,
chunk_3_table_2.csv,68,Barangay,"Barangay indicated in the mailing/current address, as represented by a code.",
chunk_3_table_2.csv,69,Municipality/City,"Municipality/city indicated in the mailing/current address, as represented by a code.",
chunk_3_table_2.csv,70,Province,"Province indicated in the mailing/current address, as represented by a code.",
chunk_3_table_2.csv,71,Region,"Region indicated in the mailing/current address, as represented by a code.",
chunk_3_table_2.csv,72,State,"State indicated in the mailing/current address, as represented by a code.",
chunk_3_table_2.csv,73,Country,"Country indicated in the mailing/current address, as represented by a code.",
chunk_3_table_2.csv,74,Zip Code,"Zip Code indicated in the mailing/current address, as represented by a code.",
chunk_3_table_2.csv,Contact Numbers,,,
chunk_3_table_2.csv,75,Home Phone Number,Landline telephone number at which the patient can be contacted,DOH Hospital Health Information Management Manual
chunk_3_table_2.csv,76,Mobile Phone Number,Cellphone number at which the client can be contacted as well as can be used for SMS application,
chunk_3_table_2.csv,77,Business Phone Number - Direct,Business phone number at which the client can be contacted,Captured in PhilHealth Member Registration & Claim Forms.
chunk_3_table_2.csv,78,Email Address,Email address at which the patient can be contacted,
chunk_3_table_2.csv,Occupation/Profession,,Text description of the current patient's work,Captured in PhilHealth Member Registration & Claim Forms.
chunk_40_table_2.csv,20,Total number of inpatients transferred from this facility to another facility for inpatient care,Total number of inpatients transferred from this facility to another facility for inpatient care (given period of time is January 1 to December 31st of the reporting year),
chunk_40_table_2.csv,21,Total number of patients remaining in the hospital as of midnight last day of previous year,Total number of patients remaining in the hospital as of midnight last day (December 31st) of previous year to the following year (January 1),
chunk_40_table_2.csv,22,Type of Service,Type of service as represented by a code.,
chunk_40_table_2.csv,23,No. of Patients,The measure the number of in-patients in the services of the hospital,
chunk_40_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_40_table_2.csv,24,Type of Accommodation,Type of Accommodation used by the in- patients during admission,
chunk_40_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_40_table_2.csv,25,Condition on Discharge,The condition of the patient upon discharge (given period of time is January 1 to December 31st of the reporting year),
chunk_40_table_2.csv,26,Deaths,Total No. of patients who died in the health facility as of midnight last day (December 31st) of previous year to the following year (January 1),
chunk_40_table_2.csv,27,Average Length of Stay,Average number of days each inpatient stays in the hospital for each episode of care (given period of time is January 1 to December 31st of the reporting year),
chunk_40_table_2.csv,28,,Total length of stay of discharged patients (including deaths in the period),
chunk_41_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_2.csv,35,"Number of outpatient visits, pediatric",Total number of pediatric outpatient visits (Age 0 to 18 years old; before 19th birthday) (given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_2.csv,36,Number of adult general medicine outpatient visits 1,Total number of adult general medicine outpatient visits,
chunk_41_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_2.csv,37,Number of specialty (non-surgical) outpatient visits,Total number of specialty/ non-surgical outpatient visits.,
chunk_41_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_2.csv,38,Number of surgical outpatient visits,Total number of surgical outpatients visits.,
chunk_41_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_2.csv,39,Number of antenatal care visits,Total number of antenatal care visits (given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_2.csv,40,Number of postnatal care visits,Total number of postnatal care visits. (given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_2.csv,41,Ten Leading OPD Consultation,Ten leading causes of OPD consultation.,
chunk_41_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_2.csv,42,Ten Leading Causes of ER Consultations,Top 10 leading causes of ER Consultations (given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_2.csv,50,Total deaths < 48 hours,Total number of deaths of patients that died within 48 hours after admission.,
chunk_42_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_2.csv,51 1,Total deaths > 48 hours,Total number of deaths of patients that died after 48 hours after admission.,
chunk_42_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_2.csv,52,Total number of emergency room deaths,Total number of patients who arrived in the healthcare facility breathing and showed evidence of life but died after a short period of time.,
chunk_42_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_2.csv,53,Total number of cases declared 'dead on arrival,Refers to the condition in which a patient arrived in a healthcare facility with no life processes and is pronounced dead by a physician.,
chunk_42_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_2.csv,54,Total number of stillbirths,Total number of babies born with no signs of life at or after 28 weeks' gestation.,
chunk_42_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_2.csv,55,Total number of neonatal deaths,Total number of a newborn patient from birth up to 28 days of life,
chunk_42_table_2.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_43_table_2.csv,61,Infection rate,Risk of an infection in a population. It is used to measure the frequency of occurrence of new instances of infection within a population during a specific time period. Number of Healthcare Associated Infections over Number of Discharges. Multiply quotient to 100%,
chunk_43_table_2.csv,62,Ventilator Acquired Pneumonia,Incidence of patients that acquire pneumonia occurring more than 48 hours after patients have been intubated and received mechanical ventilation.,
chunk_43_table_2.csv,,,Number of Patients with VAP,
chunk_43_table_2.csv,,,Total Number of Ventilator Days Multiply quotient to 1000%,
chunk_43_table_2.csv,63,Blood Stream Infection,Incidence of patients acquiring Blood stream infection resulted from health interventions during stay in the health facility,
chunk_43_table_2.csv,,,Number of Patients with BSI,
chunk_43_table_2.csv,,,Total Number of Central Line (peripheral lines not included) Multiply quotient to 1000%.,
chunk_43_table_2.csv,64,Urinary Tract Infection (UTI),Incidence of patients acquiring UTI as a result of insertion of a catheter,
chunk_43_table_2.csv,,,Number of Patients (with catheter) with UTI Total Number of Catheter Days Multiply quotient to 1000%,
chunk_43_table_2.csv,65,Surgical Site Infection,Incidence of patients acquiring a surgical site infection resulted from health interventions after surgery,
chunk_44_table_2.csv,74,Total amount spent on medical supplies,Total amount spent for procurement and purchase of medical supplies for the reporting year,
chunk_44_table_2.csv,75,Total amount spent on utilities,Total amount spent on utilities for the reporting year,
chunk_44_table_2.csv,76,Total amount spent on non-medical service,"Total amount spent on other non-medical services such as: security, food service, laundry, waste management for the reporting year",
chunk_44_table_2.csv,77,Total amount spent on maintenance and other operating expenditures (MOOE) 1,Total amount spent on maintenance and other operating expenditures (MOOE) for the reporting year,
chunk_44_table_2.csv,78,Amount spent on infrastructure,Amount spent on infrastructure for the reporting year,
chunk_44_table_2.csv,79,Amount spent on equipment,Amount spent on equipment for the reporting year,
chunk_44_table_2.csv,80,Total amount spent on capital outlay (CO),Total amount spent on capital outlay (CO) for the reporting year,
chunk_44_table_2.csv,81,Grand Total,Total expenses of the hospital for the reporting year,
chunk_44_table_2.csv,Revenues,,,
chunk_44_table_2.csv,83,Total amount of money received from the Department of Health,Total amount of money received from the Department of Health,
chunk_44_table_2.csv,84,Total amount of money received from the local government,Total amount of money received from the local government,
chunk_44_table_2.csv,85,Total amount of money received from donor agencies,"Total amount of money received from donor agencies (for example JICA, USAID, and others)",
chunk_44_table_2.csv,86,Total amount of money received from private organizations,"Total amount of money received from private organizations (donations from businesses, NGOs, etc.)",
chunk_44_table_2.csv,87,Total amount of money received from PhilHealth,Total amount of money received/reimbursed from PhilHealth,
chunk_4_table_2.csv,92,"Alien Certificate of Registration
Identification Card (ACR I-Card) Number","Alien Certificate of Registration
Identification Card (ACR I-Card) Number for foreign nationals.",
chunk_4_table_2.csv,93,Member Type for Indirect Contributor,"Listahan, Pantawid Pamilyang Pilipino Program/Modified Conditional Cash Transfer (4Ps/MCCT), Senior Citizen, Payapa at Masaganang Pamayanan (PAMANA). Killed in Action /Killed in Police Operations (KIA/KIPO), LGU- Sponsored, NGA-Sponsored, Private- Sponsored, Person with Disability, Bangsamoro/Normalization",
chunk_4_table_2.csv,94,Point of Service Financially Incapable,Yes/No,
chunk_4_table_2.csv,95,Point of Service Financially Incapable - Date As Of,Point of Service Financially Incapable and Date As Of,
chunk_4_table_2.csv,96,Financially Incapable,Yes/No,
chunk_4_table_2.csv,97,Financially Incapable Date As Of,Financially Incapable Date As Of,
chunk_4_table_2.csv,98,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_4_table_2.csv,99,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_4_table_2.csv,100,Date of Last Update,Date data was last updated,
chunk_4_table_2.csv,101,Time of Last Update,Time data was last updated,
chunk_5_table_2.csv,17,COVID-19,If the patient is a COVID-19 case or not.,
chunk_5_table_2.csv,18,Referred From,Yes/No,
chunk_5_table_2.csv,19,Referred from Health Facility,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR) to the referring health facility.,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_5_table_2.csv,20,Reason for Referral,Reason for Referral Code,1.DOH AO 2020-0013: Inclusion of COVID- 19 in the List of Notifiable Diseases 2.Included in the COVID-19 Case Investigation Form
chunk_5_table_2.csv,21,"Reason for Referral, Others Specify","Reason for Referral, Others Specify",
chunk_5_table_2.csv,22,Date of Discharge,Date of Discharge,
chunk_5_table_2.csv,23,Time of Discharge,Time of Discharge,
chunk_5_table_2.csv,24,Date of Onset of Illness,Date of Onset of Illness,
chunk_5_table_2.csv,25,Date of Exposure to Known Case,Date of Exposure to Known Case,
chunk_5_table_2.csv,26,Disposition,"Type of disposition (i.e. Home, Discharged Against Medical Advice, Absconded, Expired/Died, Transferred/Referred) as represented by a code.",
chunk_5_table_2.csv,27,Referred To,Yes/No,
chunk_5_table_2.csv,28,Referred To Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR) to the referral health facility.,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_5_table_2.csv,29,Reason for Transferred/Referral,Reason for Referral Code,1. DOH AO 2020-0013: Inclusion of COVID- 19 in the List of Notifiable Diseases 2. Included in the COVID-19 Case Investigation Form
chunk_5_table_2.csv,30,"Reason for Transferred/Referral, Others Specify","Reason for Transferred/Referral, Others Specify",
chunk_5_table_2.csv,31,Date of Death,"If Expired, Date of Death",1. DOH Hospital Health Information Management Manual 2. RA 10625: Philippine Statistics Act
chunk_6_table_2.csv,49,Middle Name,Legal middle name of the personal granting consent to access.,
chunk_6_table_2.csv,50,Suffix/Extension Name,"Additional term following the grantor's name Examples are Jr., Sr., III, and others",
chunk_6_table_2.csv,51,Date Signed,Date the consent was signed,
chunk_6_table_2.csv,52,Relationship of the representative to the member/patient,"If person granting access is a representative, Relationship Code: Spouse, Sibling, Child, Parent, Others",
chunk_6_table_2.csv,53,Other Relationship,"If relationship selected is others, describe relationship",
chunk_6_table_2.csv,54,Reason for signing on behalf of the member/patient,"Reason Code: Patient is incapacitated, Other Reasons",
chunk_6_table_2.csv,55,"Reason for signing on behalf of the member/patient, Other Reasons","Reason for signing on behalf of the member/patient, Other Reasons",
chunk_6_table_2.csv,Certification of Consumption of Health Care Institution - Certifying Officer,,,
chunk_6_table_2.csv,56,Last Name,Legal last name of the certifying officer.,
chunk_6_table_2.csv,57,First Name,Legal first name of the certifying officer.,
chunk_6_table_2.csv,58,Middle Name,Legal middle name of the certifying officer.,
chunk_6_table_2.csv,59,Suffix/Extension Name,"Additional term following the certifying officer's name. Examples are Jr., Sr., III, and others",
chunk_6_table_2.csv,60,Official Capacity/Designation,Official capacity/designation,
chunk_6_table_2.csv,61,Date Signed,Date the consent was signed,
chunk_6_table_2.csv,62,Outcome of Treatment,"Outcome of Treatment Code: Improved, HAMA, Expired,",
chunk_6_table_2.csv,Certification of Healthcare Professional,,,
chunk_6_table_2.csv,63,Last Name,Legal last name of the certified healthcare professional.,
chunk_6_table_2.csv,64,First Name,Legal first name of the certified healthcare professional.,
chunk_6_table_2.csv,65,Middle Name,Legal middle name of the certified healthcare professional.,
chunk_7_table_2.csv,,,isolation/quarantine facility. Indicate earliest date of admission if patient was admitted in multiple health facilities.,
chunk_7_table_2.csv,5,Disposition at Time of Report,Disposition at time of report,
chunk_7_table_2.csv,6,Health Status at Consult,Health status of the patient at the time of the interview as to asymptomatic/mild/moderate /severe/critical.,
chunk_7_table_2.csv,7,Date of Onset of Illness,"The date when the signs (i.e. objective clinical finding as determined by a licensed physician) of illness first appeared and/or when the symptom/s (e.g. fever, cough, colds, sore throat, shortness of breath/difficulty breathing) were first felt.",
chunk_7_table_2.csv,8,Temperature - Fever,Temperature of the patient. Temperature in Centigrade,
chunk_7_table_2.csv,9,With Cough,"If with cough, yes/no",
chunk_7_table_2.csv,10,With Sore Throat,"If with sore throat, yes/no",
chunk_7_table_2.csv,11,With Colds,"If with colds, yes/no",
chunk_7_table_2.csv,12,With Shortness/Difficulty of Breathing,"If with shortness/difficulty of breathing, yes/no",
chunk_7_table_2.csv,13,"Other Symptoms, please specify","If with other symptoms, please specify",
chunk_7_table_2.csv,14,With History of Other Illness,"If with history of other illness, yes/no",
chunk_7_table_2.csv,15,History of Other Illness,If with other history of other illness,
chunk_7_table_2.csv,16,Test Done,"Type of COVID-19 test done. RT-PCR (OPS), RT-PCR (NPS), RT-PCR (OPS and NPS), RT-PCR (specimen type), Antigen Test, Antibody Test Others, specify",
chunk_7_table_2.csv,17,Date Collected,The date when the specimen was collected for testing.,
chunk_7_table_2.csv,18,Results,Results of the COVID-19 test conducted.,
chunk_9_table_2.csv,,,categories of RFOs: 1. Overseas Filipino Workers (OFWs) - are overseas Filipinos whose primary reason for being outside the country or for leaving the country is due to a contract of employment in a foreign nation or a vessel flying another nation's flag. 2. Non-Overseas Filipino Workers (Non- OFWs) - are overseas Filipinos whose primary reason for being outside the country is not due to a contract of employment in a foreign nation or a vessel flying another nation's flag.,
chunk_9_table_2.csv,26,"If yes, indicate country of origin","Country of origin, if yes.",
chunk_9_table_2.csv,27,Foreign National Traveler,A Foreign National Traveler is a person who is not a naturalized citizen of the country in which they are living/traveling.,
chunk_9_table_2.csv,28,"If yes, indicate country of origin","Country of origin, if yes.",
chunk_9_table_2.csv,29,Locally Stranded Individual,"Locally Stranded Individual, if yes or no A Locally Stranded Individual is a foreign national or Filipino citizen (e.g. construction and domestic workers, tourists, students, among others) in a specific locality within the Philippines who have expressed intention to return to their place of residence/home origin. APOR - Authorized Persons Outside Residence.",
chunk_9_table_2.csv,30,"If yes, indicate city/municipality/province of origin","City/municipality/province of origin, if yes.",
chunk_9_table_2.csv,31,Lives in closed settings,"Lives in closed settings, if yes or no.",
chunk_14_table_3.csv,DETECTED ISSUE,,,
chunk_14_table_3.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_14_table_3.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_14_table_3.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_14_table_3.csv,4,Detected Issue Category,"Detected issue in terms of food, therapeutic product, drug interaction alert, national health product alert as represented by a code.",Captured in PhilHealth Membership Registration and Claims Forms.
chunk_14_table_3.csv,5,Category,"Category of detected issue as to food, medication, environment, biological in nature as represented by a code.",
chunk_14_table_3.csv,6,Category Others,Description if Category is Others,
chunk_14_table_3.csv,7,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_14_table_3.csv,8,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
